tanggal,kode_prov,nama_prov,kode_kab,nama_kab,closecontact,closecontact_dikarantina,closecontact_discarded,suspect,suspect_diisolasi,suspect_discarded,probable,probable_diisolasi,probable_discarded,probable_meninggal,confirmation,confirmation_selesai,confirmation_meninggal,pertumbuhan_closecontact,pertumbuhan_closecontact_discarded,pertumbuhan_closecontact_dikarantina,pertumbuhan_suspect,pertumbuhan_suspect_discarded,pertumbuhan_suspect_diisolasi,pertumbuhan_probable,pertumbuhan_probable_discarded,pertumbuhan_probable_diisolasi,pertumbuhan_probable_meninggal,pertumbuhan_confirmation,pertumbuhan_confirmation_selesai,pertumbuhan_confirmation_meninggal,
2021-04-29,32,Provinsi Jawa Barat,3279,KOTA BANJAR,0,1946,-1946,0,656,-659,0,19,-28,9,1398,717,24,0,0,0,0,0,0,0,0,0,0,14,0,0,
2021-04-29,32,Provinsi Jawa Barat,3276,KOTA DEPOK,0,46724,-46724,0,17797,-18042,0,0,-7,7,46791,40064,322,0,0,0,0,0,0,0,0,0,0,91,176,0,
2021-04-29,32,Provinsi Jawa Barat,3203,KAB. CIANJUR,0,1845,-1845,0,2172,-2282,0,27,-55,28,3350,2529,2,0,0,0,0,0,0,0,0,0,0,0,158,0,
2021-04-29,32,Provinsi Jawa Barat,3278,KOTA TASIKMALAYA,0,1131,-1131,0,1443,-1453,0,75,-85,10,5537,4380,32,0,0,0,0,0,0,0,0,0,0,53,1,0,
2021-04-29,32,Provinsi Jawa Barat,3216,KAB. BEKASI,0,22550,-22550,0,11240,-11591,0,677,-744,67,25382,23808,60,0,0,0,0,0,0,0,0,0,0,26,37,0,
2021-04-29,32,Provinsi Jawa Barat,3212,KAB. INDRAMAYU,0,13897,-13897,0,4276,-4356,0,0,-95,95,7239,5028,43,0,0,0,0,0,0,0,0,0,0,38,4,0,
2021-04-29,32,Provinsi Jawa Barat,3201,KAB. BOGOR,0,0,0,0,5409,-6110,0,118,-409,291,16304,11732,172,0,0,0,0,0,0,0,0,0,0,67,86,0,
2021-04-29,32,Provinsi Jawa Barat,3208,KAB. KUNINGAN,0,6166,-6166,0,1329,-1364,0,23,-33,10,5027,4145,16,0,0,0,0,0,0,0,0,0,0,69,4,0,
2021-04-29,32,Provinsi Jawa Barat,0000,BELUM TERIDENTIFIKASI,0,0,0,0,0,0,0,0,0,0,2282,2282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2021-04-29,32,Provinsi Jawa Barat,3211,KAB. SUMEDANG,0,2932,-2932,0,956,-961,0,0,-40,40,3063,2112,40,0,0,0,0,0,0,0,0,0,0,0,0,0,
2021-04-29,32,Provinsi Jawa Barat,3274,KOTA CIREBON,0,5273,-5273,0,2510,-2540,0,1,-2,1,4996,3804,36,0,0,0,0,0,0,0,0,0,0,101,11,0,
2021-04-29,32,Provinsi Jawa Barat,3214,KAB. PURWAKARTA,0,2825,-2825,0,1554,-1649,0,1,-24,23,4102,3531,59,0,0,0,0,0,0,0,0,0,0,17,5,0,
2021-04-29,32,Provinsi Jawa Barat,3217,KAB. BANDUNG BARAT,0,1578,-1578,0,827,-907,0,5,-49,44,6002,4343,37,0,0,0,0,0,0,0,0,0,0,10,0,0,
2021-04-29,32,Provinsi Jawa Barat,3273,KOTA BANDUNG,0,19836,-19836,0,16181,-16251,0,150,-174,24,17813,15847,89,0,0,0,0,0,0,0,0,0,0,101,152,0,
2021-04-29,32,Provinsi Jawa Barat,3210,KAB. MAJALENGKA,0,5370,-5370,0,1450,-1473,0,0,-78,78,3126,2083,40,0,0,0,0,0,0,0,0,0,0,29,7,0,
2021-04-29,32,Provinsi Jawa Barat,3215,KAB. KARAWANG,0,18694,-18694,0,7521,-7620,0,0,-87,87,18161,13976,237,0,0,0,0,0,0,0,0,0,0,81,49,0,
2021-04-29,32,Provinsi Jawa Barat,3209,KAB. CIREBON,0,8267,-8267,0,381,-483,0,0,-25,25,8238,6076,194,0,0,0,0,0,0,0,0,0,0,59,1,0,
2021-04-29,32,Provinsi Jawa Barat,3271,KOTA BOGOR,0,7172,-7172,0,3696,-3899,0,11,-100,89,15085,12731,120,0,0,0,0,0,0,0,0,0,0,33,124,0,
2021-04-29,32,Provinsi Jawa Barat,3204,KAB. BANDUNG,0,27374,-27374,0,4325,-4483,0,0,-29,29,10162,9016,43,0,0,0,0,0,0,0,0,0,0,47,8,0,
2021-04-29,32,Provinsi Jawa Barat,3207,KAB. CIAMIS,0,45998,-45998,0,42,-63,0,3,-3,0,3910,2699,55,0,0,0,0,0,0,0,0,0,0,51,28,0,
2021-04-29,32,Provinsi Jawa Barat,3218,KAB. PANGANDARAN,0,1015,-1015,0,2545,-2563,0,1,-5,4,2146,1024,2,0,0,0,0,0,0,0,0,0,0,47,0,0,
2021-04-30,32,Provinsi Jawa Barat,3202,KAB. SUKABUMI,0,9440,-9440,0,7753,-7798,0,181,-315,134,4801,4509,34,0,516,-516,0,0,0,0,27,-30,3,0,0,0,
2021-04-30,32,Provinsi Jawa Barat,3205,KAB. GARUT,0,13527,-13527,0,5254,-5263,0,0,0,0,9564,8020,143,0,0,0,0,0,0,0,0,0,0,37,0,0,
2021-04-30,32,Provinsi Jawa Barat,3206,KAB. TASIKMALAYA,0,2207,-2207,0,1837,-1853,0,4,-13,9,2443,2028,60,0,0,0,0,0,0,0,0,0,0,7,0,0,
2021-04-30,32,Provinsi Jawa Barat,3213,KAB. SUBANG,0,923,-923,0,6115,-6177,0,35,-35,0,4932,2937,14,0,0,0,0,0,0,0,0,0,0,19,0,0,
2021-04-30,32,Provinsi Jawa Barat,3272,KOTA SUKABUMI,0,8406,-8406,0,9711,-9712,0,2,-26,24,4127,3245,42,0,0,0,0,0,0,0,0,0,0,34,0,0,
2021-04-30,32,Provinsi Jawa Barat,3275,KOTA BEKASI,0,39768,-39768,0,17714,-18024,0,1143,-1328,185,39455,37597,218,0,97,-97,0,0,0,0,0,0,0,71,122,0,
2021-04-30,32,Provinsi Jawa Barat,3277,KOTA CIMAHI,0,8822,-8822,0,2095,-2106,0,0,-14,14,4817,3933,54,0,0,0,0,0,0,0,0,0,0,59,3,0,
2021-04-30,32,Provinsi Jawa Barat,3279,KOTA BANJAR,0,1946,-1946,0,656,-659,0,19,-28,9,1415,717,24,0,0,0,0,0,0,0,0,0,0,17,0,0,
2021-04-30,32,Provinsi Jawa Barat,3276,KOTA DEPOK,0,47020,-47020,0,17863,-18108,0,0,-7,7,46939,40397,322,0,296,-296,0,66,-66,0,0,0,0,148,333,0,
2021-04-30,32,Provinsi Jawa Barat,3203,KAB. CIANJUR,0,1845,-1845,0,2172,-2282,0,27,-55,28,3365,2533,2,0,0,0,0,0,0,0,0,0,0,15,4,0,
2021-04-30,32,Provinsi Jawa Barat,3278,KOTA TASIKMALAYA,0,1131,-1131,0,1443,-1453,0,75,-85,10,5569,4403,32,0,0,0,0,0,0,0,0,0,0,32,23,0,
2021-04-30,32,Provinsi Jawa Barat,3216,KAB. BEKASI,0,22550,-22550,0,11240,-11591,0,677,-744,67,25397,23931,60,0,0,0,0,0,0,0,0,0,0,15,123,0,
2021-04-30,32,Provinsi Jawa Barat,3212,KAB. INDRAMAYU,0,13897,-13897,0,4276,-4356,0,0,-95,95,7269,5076,43,0,0,0,0,0,0,0,0,0,0,30,48,0,
2021-04-30,32,Provinsi Jawa Barat,3201,KAB. BOGOR,0,0,0,0,5409,-6110,0,118,-409,291,16384,11841,172,0,0,0,0,0,0,0,0,0,0,80,109,0,
2021-04-30,32,Provinsi Jawa Barat,3208,KAB. KUNINGAN,0,6166,-6166,0,1329,-1364,0,23,-33,10,5049,4172,16,0,0,0,0,0,0,0,0,0,0,22,27,0,
2021-04-30,32,Provinsi Jawa Barat,0000,BELUM TERIDENTIFIKASI,0,0,0,0,0,0,0,0,0,0,2282,2282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2021-04-30,32,Provinsi Jawa Barat,3211,KAB. SUMEDANG,0,2932,-2932,0,956,-961,0,0,-40,40,3063,2112,40,0,0,0,0,0,0,0,0,0,0,0,0,0,
2021-04-30,32,Provinsi Jawa Barat,3274,KOTA CIREBON,0,5273,-5273,0,2510,-2540,0,1,-2,1,5049,3814,36,0,0,0,0,0,0,0,0,0,0,53,10,0,
2021-04-30,32,Provinsi Jawa Barat,3214,KAB. PURWAKARTA,0,2825,-2825,0,1554,-1649,0,1,-24,23,4144,3531,59,0,0,0,0,0,0,0,0,0,0,42,0,0,
2021-04-30,32,Provinsi Jawa Barat,3217,KAB. BANDUNG BARAT,0,1578,-1578,0,841,-921,0,5,-49,44,6153,4343,37,0,0,0,0,14,-14,0,0,0,0,151,0,0,
2021-04-30,32,Provinsi Jawa Barat,3273,KOTA BANDUNG,0,19836,-19836,0,16181,-16251,0,150,-174,24,17901,15949,89,0,0,0,0,0,0,0,0,0,0,88,102,0,
2021-04-30,32,Provinsi Jawa Barat,3210,KAB. MAJALENGKA,0,5370,-5370,0,1450,-1473,0,0,-78,78,3132,2083,40,0,0,0,0,0,0,0,0,0,0,6,0,0,
2021-04-30,32,Provinsi Jawa Barat,3215,KAB. KARAWANG,0,18694,-18694,0,7521,-7620,0,0,-87,87,18241,14034,237,0,0,0,0,0,0,0,0,0,0,80,58,0,
2021-04-30,32,Provinsi Jawa Barat,3209,KAB. CIREBON,0,8660,-8660,0,381,-483,0,0,-25,25,8265,6077,194,0,393,-393,0,0,0,0,0,0,0,27,1,0,
2021-04-30,32,Provinsi Jawa Barat,3271,KOTA BOGOR,0,7172,-7172,0,3696,-3899,0,11,-100,89,15134,12809,120,0,0,0,0,0,0,0,0,0,0,49,78,0,
2021-04-30,32,Provinsi Jawa Barat,3204,KAB. BANDUNG,0,27374,-27374,0,4325,-4483,0,0,-29,29,10178,9032,43,0,0,0,0,0,0,0,0,0,0,16,16,0,
2021-04-30,32,Provinsi Jawa Barat,3207,KAB. CIAMIS,0,45998,-45998,0,42,-63,0,3,-3,0,3963,2699,55,0,0,0,0,0,0,0,0,0,0,53,0,0,
2021-04-30,32,Provinsi Jawa Barat,3218,KAB. PANGANDARAN,0,1015,-1015,0,2545,-2563,0,1,-5,4,2174,1024,2,0,0,0,0,0,0,0,0,0,0,28,0,0,
2021-05-01,32,Provinsi Jawa Barat,3202,KAB. SUKABUMI,0,9440,-9440,0,7753,-7798,0,181,-315,134,4801,4509,34,0,0,0,0,0,0,0,0,0,0,0,0,0,
2021-05-01,32,Provinsi Jawa Barat,3205,KAB. GARUT,0,13527,-13527,0,5254,-5263,0,0,0,0,9572,8064,143,0,0,0,0,0,0,0,0,0,0,8,44,0,
2021-05-01,32,Provinsi Jawa Barat,3206,KAB. TASIKMALAYA,0,2207,-2207,0,1837,-1853,0,4,-13,9,2452,2041,60,0,0,0,0,0,0,0,0,0,0,9,13,0,
2021-05-01,32,Provinsi Jawa Barat,3213,KAB. SUBANG,0,923,-923,0,6115,-6177,0,35,-35,0,4932,2942,14,0,0,0,0,0,0,0,0,0,0,0,5,0,
2021-05-01,32,Provinsi Jawa Barat,3272,KOTA SUKABUMI,0,8406,-8406,0,9711,-9712,0,2,-26,24,4137,3266,42,0,0,0,0,0,0,0,0,0,0,10,21,0,
2021-05-01,32,Provinsi Jawa Barat,3275,KOTA BEKASI,0,39819,-39819,0,17714,-18024,0,1143,-1328,185,39491,37675,218,0,51,-51,0,0,0,0,0,0,0,36,78,0,
2021-05-01,32,Provinsi Jawa Barat,3277,KOTA CIMAHI,0,8822,-8822,0,2095,-2106,0,0,-14,14,4877,3944,54,0,0,0,0,0,0,0,0,0,0,60,11,0,
2021-05-01,32,Provinsi Jawa Barat,3279,KOTA BANJAR,0,1946,-1946,0,656,-659,0,19,-28,9,1422,719,24,0,0,0,0,0,0,0,0,0,0,7,2,0,
2021-05-01,32,Provinsi Jawa Barat,3276,KOTA DEPOK,0,47140,-47140,0,17894,-18139,0,0,-7,7,47004,40603,322,0,120,-120,0,31,-31,0,0,0,0,65,206,0,
2021-05-01,32,Provinsi Jawa Barat,3203,KAB. CIANJUR,0,1845,-1845,0,2172,-2282,0,27,-55,28,3365,2533,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
2021-05-01,32,Provinsi Jawa Barat,3278,KOTA TASIKMALAYA,0,1131,-1131,0,1443,-1453,0,75,-85,10,5583,4415,32,0,0,0,0,0,0,0,0,0,0,14,12,0,
2021-05-01,32,Provinsi Jawa Barat,3216,KAB. BEKASI,0,22550,-22550,0,11240,-11591,0,677,-744,67,25486,23931,60,0,0,0,0,0,0,0,0,0,0,89,0,0,
2021-05-01,32,Provinsi Jawa Barat,3212,KAB. INDRAMAYU,0,13897,-13897,0,4276,-4356,0,0,-95,95,7348,5125,43,0,0,0,0,0,0,0,0,0,0,79,49,0,
2021-05-01,32,Provinsi Jawa Barat,3201,KAB. BOGOR,0,0,0,0,5409,-6110,0,118,-409,291,16384,11851,172,0,0,0,0,0,0,0,0,0,0,0,10,0,
2021-05-01,32,Provinsi Jawa Barat,3208,KAB. KUNINGAN,0,6166,-6166,0,1329,-1364,0,23,-33,10,5066,4179,16,0,0,0,0,0,0,0,0,0,0,17,7,0,
2021-05-01,32,Provinsi Jawa Barat,0000,BELUM TERIDENTIFIKASI,0,0,0,0,0,0,0,0,0,0,2282,2282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2021-05-01,32,Provinsi Jawa Barat,3211,KAB. SUMEDANG,0,2932,-2932,0,956,-961,0,0,-40,40,3063,2112,40,0,0,0,0,0,0,0,0,0,0,0,0,0,
2021-05-01,32,Provinsi Jawa Barat,3274,KOTA CIREBON,0,5273,-5273,0,2510,-2540,0,1,-2,1,5053,3874,36,0,0,0,0,0,0,0,0,0,0,4,60,0,
2021-05-01,32,Provinsi Jawa Barat,3214,KAB. PURWAKARTA,0,2825,-2825,0,1554,-1649,0,1,-24,23,4160,3531,59,0,0,0,0,0,0,0,0,0,0,16,0,0,
2021-05-01,32,Provinsi Jawa Barat,3217,KAB. BANDUNG BARAT,0,1578,-1578,0,841,-921,0,5,-49,44,6161,4345,37,0,0,0,0,0,0,0,0,0,0,8,2,0,
2021-05-01,32,Provinsi Jawa Barat,3273,KOTA BANDUNG,0,19836,-19836,0,16181,-16251,0,150,-174,24,17989,16010,89,0,0,0,0,0,0,0,0,0,0,88,61,0,
2021-05-01,32,Provinsi Jawa Barat,3210,KAB. MAJALENGKA,0,5370,-5370,0,1450,-1473,0,0,-78,78,3148,2084,40,0,0,0,0,0,0,0,0,0,0,16,1,0,
2021-05-01,32,Provinsi Jawa Barat,3215,KAB. KARAWANG,0,18694,-18694,0,7521,-7620,0,0,-87,87,18320,14069,237,0,0,0,0,0,0,0,0,0,0,79,35,0,
2021-05-01,32,Provinsi Jawa Barat,3209,KAB. CIREBON,0,8660,-8660,0,381,-483,0,0,-25,25,8294,6080,194,0,0,0,0,0,0,0,0,0,0,29,3,0,
2021-05-01,32,Provinsi Jawa Barat,3271,KOTA BOGOR,0,7172,-7172,0,3696,-3899,0,11,-100,89,15165,12810,120,0,0,0,0,0,0,0,0,0,0,31,1,0,
2021-05-01,32,Provinsi Jawa Barat,3204,KAB. BANDUNG,0,27374,-27374,0,4325,-4483,0,0,-29,29,10187,9037,43,0,0,0,0,0,0,0,0,0,0,9,5,0,
2021-05-01,32,Provinsi Jawa Barat,3207,KAB. CIAMIS,0,45998,-45998,0,42,-63,0,3,-3,0,4000,2716,55,0,0,0,0,0,0,0,0,0,0,37,17,0,
2021-05-01,32,Provinsi Jawa Barat,3218,KAB. PANGANDARAN,0,1015,-1015,0,2545,-2563,0,1,-5,4,2217,1024,2,0,0,0,0,0,0,0,0,0,0,43,0,0,
2021-05-02,32,Provinsi Jawa Barat,3202,KAB. SUKABUMI,0,9440,-9440,0,7753,-7798,0,181,-315,134,4801,4509,34,0,0,0,0,0,0,0,0,0,0,0,0,0,
2021-05-02,32,Provinsi Jawa Barat,3205,KAB. GARUT,0,13527,-13527,0,5254,-5263,0,0,0,0,9609,8074,143,0,0,0,0,0,0,0,0,0,0,37,10,0,
2021-05-02,32,Provinsi Jawa Barat,3206,KAB. TASIKMALAYA,0,2207,-2207,0,1837,-1853,0,4,-13,9,2465,2041,60,0,0,0,0,0,0,0,0,0,0,13,0,0,
2021-05-02,32,Provinsi Jawa Barat,3213,KAB. SUBANG,0,923,-923,0,6115,-6177,0,35,-35,0,4932,2942,14,0,0,0,0,0,0,0,0,0,0,0,0,0,
2021-05-02,32,Provinsi Jawa Barat,3272,KOTA SUKABUMI,0,8406,-8406,0,9711,-9712,0,2,-26,24,4137,3269,42,0,0,0,0,0,0,0,0,0,0,0,3,0,
2021-05-02,32,Provinsi Jawa Barat,3275,KOTA BEKASI,0,39877,-39877,0,17714,-18024,0,1143,-1328,185,39524,37675,218,0,58,-58,0,0,0,0,0,0,0,33,0,0,
2021-05-02,32,Provinsi Jawa Barat,3277,KOTA CIMAHI,0,8822,-8822,0,2095,-2106,0,0,-14,14,4877,3944,54,0,0,0,0,0,0,0,0,0,0,0,0,0,
2021-05-02,32,Provinsi Jawa Barat,3279,KOTA BANJAR,0,1946,-1946,0,656,-659,0,19,-28,9,1423,719,24,0,0,0,0,0,0,0,0,0,0,1,0,0,
2021-05-02,32,Provinsi Jawa Barat,3276,KOTA DEPOK,0,47140,-47140,0,17894,-18139,0,0,-7,7,47045,40603,322,0,0,0,0,0,0,0,0,0,0,41,0,0,
2021-05-02,32,Provinsi Jawa Barat,3203,KAB. CIANJUR,0,1845,-1845,0,2172,-2282,0,27,-55,28,3365,2533,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
2021-05-02,32,Provinsi Jawa Barat,3278,KOTA TASIKMALAYA,0,1131,-1131,0,1443,-1453,0,75,-85,10,5606,4415,32,0,0,0,0,0,0,0,0,0,0,23,0,0,
2021-05-02,32,Provinsi Jawa Barat,3216,KAB. BEKASI,0,22550,-22550,0,11240,-11591,0,677,-744,67,25493,23992,60,0,0,0,0,0,0,0,0,0,0,7,61,0,
2021-05-02,32,Provinsi Jawa Barat,3212,KAB. INDRAMAYU,0,13897,-13897,0,4276,-4356,0,0,-95,95,7380,5192,43,0,0,0,0,0,0,0,0,0,0,32,67,0,
2021-05-02,32,Provinsi Jawa Barat,3201,KAB. BOGOR,0,0,0,0,5409,-6110,0,118,-409,291,16501,11919,172,0,0,0,0,0,0,0,0,0,0,117,68,0,
2021-05-02,32,Provinsi Jawa Barat,3208,KAB. KUNINGAN,0,6166,-6166,0,1329,-1364,0,23,-33,10,5098,4223,16,0,0,0,0,0,0,0,0,0,0,32,44,0,
2021-05-02,32,Provinsi Jawa Barat,0000,BELUM TERIDENTIFIKASI,0,0,0,0,0,0,0,0,0,0,2282,2282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2021-05-02,32,Provinsi Jawa Barat,3211,KAB. SUMEDANG,0,2932,-2932,0,956,-961,0,0,-40,40,3063,2112,40,0,0,0,0,0,0,0,0,0,0,0,0,0,
2021-05-02,32,Provinsi Jawa Barat,3274,KOTA CIREBON,0,5273,-5273,0,2510,-2540,0,1,-2,1,5053,3902,36,0,0,0,0,0,0,0,0,0,0,0,28,0,
2021-05-02,32,Provinsi Jawa Barat,3214,KAB. PURWAKARTA,0,2825,-2825,0,1554,-1649,0,1,-24,23,4184,3531,59,0,0,0,0,0,0,0,0,0,0,24,0,0,
2021-05-02,32,Provinsi Jawa Barat,3217,KAB. BANDUNG BARAT,0,1578,-1578,0,841,-921,0,5,-49,44,6163,4350,37,0,0,0,0,0,0,0,0,0,0,2,5,0,
2021-05-02,32,Provinsi Jawa Barat,3273,KOTA BANDUNG,0,19836,-19836,0,16181,-16251,0,150,-174,24,18028,16010,89,0,0,0,0,0,0,0,0,0,0,39,0,0,
2021-05-02,32,Provinsi Jawa Barat,3210,KAB. MAJALENGKA,0,5370,-5370,0,1450,-1473,0,0,-78,78,3182,2086,40,0,0,0,0,0,0,0,0,0,0,34,2,0,
2021-05-02,32,Provinsi Jawa Barat,3215,KAB. KARAWANG,0,18694,-18694,0,7521,-7620,0,0,-87,87,18397,14120,237,0,0,0,0,0,0,0,0,0,0,77,51,0,
2021-05-02,32,Provinsi Jawa Barat,3209,KAB. CIREBON,0,8660,-8660,0,381,-483,0,0,-25,25,8329,6082,194,0,0,0,0,0,0,0,0,0,0,35,2,0,
2021-05-02,32,Provinsi Jawa Barat,3271,KOTA BOGOR,0,7172,-7172,0,3696,-3899,0,11,-100,89,15198,12842,120,0,0,0,0,0,0,0,0,0,0,33,32,0,
2021-05-02,32,Provinsi Jawa Barat,3204,KAB. BANDUNG,0,27374,-27374,0,4325,-4483,0,0,-29,29,10222,9061,43,0,0,0,0,0,0,0,0,0,0,35,24,0,
2021-05-02,32,Provinsi Jawa Barat,3207,KAB. CIAMIS,0,45998,-45998,0,42,-63,0,3,-3,0,4046,2716,55,0,0,0,0,0,0,0,0,0,0,46,0,0,
2021-05-02,32,Provinsi Jawa Barat,3218,KAB. PANGANDARAN,0,1015,-1015,0,2545,-2563,0,1,-5,4,2228,1024,2,0,0,0,0,0,0,0,0,0,0,11,0,0,
2021-05-03,32,Provinsi Jawa Barat,3202,KAB. SUKABUMI,0,9440,-9440,0,7753,-7798,0,181,-315,134,4819,4509,34,0,0,0,0,0,0,0,0,0,0,18,0,0,
2021-05-03,32,Provinsi Jawa Barat,3205,KAB. GARUT,0,13527,-13527,0,5254,-5263,0,0,0,0,9616,8074,143,0,0,0,0,0,0,0,0,0,0,7,0,0,
2021-05-03,32,Provinsi Jawa Barat,3206,KAB. TASIKMALAYA,0,2207,-2207,0,1837,-1853,0,4,-13,9,2471,2057,60,0,0,0,0,0,0,0,0,0,0,6,16,0,
2021-05-03,32,Provinsi Jawa Barat,3213,KAB. SUBANG,0,923,-923,0,6115,-6177,0,35,-35,0,4953,3001,14,0,0,0,0,0,0,0,0,0,0,21,59,0,
2021-05-03,32,Provinsi Jawa Barat,3272,KOTA SUKABUMI,0,8406,-8406,0,9711,-9712,0,2,-26,24,4183,3269,42,0,0,0,0,0,0,0,0,0,0,46,0,0,
2021-05-03,32,Provinsi Jawa Barat,3275,KOTA BEKASI,0,39881,-39881,0,17714,-18024,0,1143,-1328,185,39607,37675,218,0,4,-4,0,0,0,0,0,0,0,83,0,0,
2021-05-03,32,Provinsi Jawa Barat,3277,KOTA CIMAHI,0,8822,-8822,0,2095,-2106,0,0,-14,14,4884,3952,54,0,0,0,0,0,0,0,0,0,0,7,8,0,
2021-05-03,32,Provinsi Jawa Barat,3279,KOTA BANJAR,0,1946,-1946,0,656,-659,0,19,-28,9,1432,719,24,0,0,0,0,0,0,0,0,0,0,9,0,0,
2021-05-03,32,Provinsi Jawa Barat,3276,KOTA DEPOK,0,47210,-47210,0,17910,-18155,0,0,-7,7,47251,40799,322,0,70,-70,0,16,-16,0,0,0,0,206,196,0,
2021-05-03,32,Provinsi Jawa Barat,3203,KAB. CIANJUR,0,1845,-1845,0,2172,-2282,0,27,-55,28,3375,2533,2,0,0,0,0,0,0,0,0,0,0,10,0,0,
2021-05-03,32,Provinsi Jawa Barat,3278,KOTA TASIKMALAYA,0,1131,-1131,0,1443,-1453,0,75,-85,10,5655,4504,32,0,0,0,0,0,0,0,0,0,0,49,89,0,
2021-05-03,32,Provinsi Jawa Barat,3216,KAB. BEKASI,0,22550,-22550,0,11240,-11591,0,677,-744,67,25515,24138,60,0,0,0,0,0,0,0,0,0,0,22,146,0,
2021-05-03,32,Provinsi Jawa Barat,3212,KAB. INDRAMAYU,0,13897,-13897,0,4276,-4356,0,0,-95,95,7402,5195,43,0,0,0,0,0,0,0,0,0,0,22,3,0,
2021-05-03,32,Provinsi Jawa Barat,3201,KAB. BOGOR,0,0,0,0,5409,-6110,0,118,-409,291,16621,11955,172,0,0,0,0,0,0,0,0,0,0,120,36,0,
2021-05-03,32,Provinsi Jawa Barat,3208,KAB. KUNINGAN,0,18552,-18552,0,1329,-1364,0,23,-33,10,5131,4223,16,0,12386,-12386,0,0,0,0,0,0,0,33,0,0,
2021-05-03,32,Provinsi Jawa Barat,0000,BELUM TERIDENTIFIKASI,0,0,0,0,0,0,0,0,0,0,2282,2282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2021-05-03,32,Provinsi Jawa Barat,3211,KAB. SUMEDANG,0,2932,-2932,0,956,-961,0,0,-40,40,3302,2112,40,0,0,0,0,0,0,0,0,0,0,239,0,0,
2021-05-03,32,Provinsi Jawa Barat,3274,KOTA CIREBON,0,5273,-5273,0,2510,-2540,0,1,-2,1,5066,3911,36,0,0,0,0,0,0,0,0,0,0,13,9,0,
2021-05-03,32,Provinsi Jawa Barat,3214,KAB. PURWAKARTA,0,2825,-2825,0,1554,-1649,0,1,-24,23,4193,3548,59,0,0,0,0,0,0,0,0,0,0,9,17,0,
2021-05-03,32,Provinsi Jawa Barat,3217,KAB. BANDUNG BARAT,0,1578,-1578,0,851,-931,0,5,-49,44,6272,4350,37,0,0,0,0,10,-10,0,0,0,0,109,0,0,
2021-05-03,32,Provinsi Jawa Barat,3273,KOTA BANDUNG,0,19836,-19836,0,16181,-16251,0,150,-174,24,18062,16103,89,0,0,0,0,0,0,0,0,0,0,34,93,0,
2021-05-03,32,Provinsi Jawa Barat,3210,KAB. MAJALENGKA,0,5370,-5370,0,1450,-1473,0,0,-78,78,3198,2086,40,0,0,0,0,0,0,0,0,0,0,16,0,0,
2021-05-03,32,Provinsi Jawa Barat,3215,KAB. KARAWANG,0,18694,-18694,0,7521,-7620,0,0,-87,87,18482,14149,237,0,0,0,0,0,0,0,0,0,0,85,29,0,
2021-05-03,32,Provinsi Jawa Barat,3209,KAB. CIREBON,0,8673,-8673,0,381,-483,0,0,-25,25,8383,6137,194,0,13,-13,0,0,0,0,0,0,0,54,55,0,
2021-05-03,32,Provinsi Jawa Barat,3271,KOTA BOGOR,0,7172,-7172,0,3696,-3899,0,11,-100,89,15218,12842,120,0,0,0,0,0,0,0,0,0,0,20,0,0,
2021-05-03,32,Provinsi Jawa Barat,3204,KAB. BANDUNG,0,27374,-27374,0,4325,-4483,0,0,-29,29,10247,9067,43,0,0,0,0,0,0,0,0,0,0,25,6,0,
2021-05-03,32,Provinsi Jawa Barat,3207,KAB. CIAMIS,0,45998,-45998,0,42,-63,0,3,-3,0,4074,2772,55,0,0,0,0,0,0,0,0,0,0,28,56,0,
2021-05-03,32,Provinsi Jawa Barat,3218,KAB. PANGANDARAN,0,1015,-1015,0,2545,-2563,0,1,-5,4,2229,1024,2,0,0,0,0,0,0,0,0,0,0,1,0,0,
2021-05-04,32,Provinsi Jawa Barat,3202,KAB. SUKABUMI,0,9450,-9450,0,7753,-7798,0,187,-321,134,4821,4509,34,0,10,-10,0,0,0,0,6,-6,0,2,0,0,
2021-05-04,32,Provinsi Jawa Barat,3205,KAB. GARUT,0,13527,-13527,0,5254,-5263,0,0,0,0,9722,8121,143,0,0,0,0,0,0,0,0,0,0,106,47,0,
2021-05-04,32,Provinsi Jawa Barat,3206,KAB. TASIKMALAYA,0,2207,-2207,0,1837,-1853,0,4,-13,9,2483,2062,60,0,0,0,0,0,0,0,0,0,0,12,5,0,
2021-05-04,32,Provinsi Jawa Barat,3213,KAB. SUBANG,0,923,-923,0,6115,-6177,0,35,-35,0,4966,3014,14,0,0,0,0,0,0,0,0,0,0,13,13,0,
2021-05-04,32,Provinsi Jawa Barat,3272,KOTA SUKABUMI,0,8406,-8406,0,9711,-9712,0,2,-26,24,4202,3271,42,0,0,0,0,0,0,0,0,0,0,19,2,0,
2021-05-04,32,Provinsi Jawa Barat,3275,KOTA BEKASI,0,40024,-40024,0,17714,-18024,0,1143,-1328,185,39635,37828,218,0,143,-143,0,0,0,0,0,0,0,28,153,0,
